Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Cuba,CUB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,39.3664109472326,44.0341582574509,47.0983428605527,48.6297661828127,54.3967123452473,56.751658205803,57.0485794390632,54.6560051613486,59.7506089387169,61.500115145047,64.8182484301042,63.1738433587972,61.7666146970177,62.7527828682529,64.3745593727699,62.9856556113481,60.5203586029404,60.889826548604,61.6407323149597,62.0258907019858,65.2892431177098,60.4657760421747,62.7306555209882,74.634105937443,94.2494653357428,104.153828013694,101.371236768221,100.000102337149,101.299209192564,105.137533404237,106.968149700955,107.454789651477,112.325904128141,115.665926730179,116.366837446466,116.809125301782,128.917046748892,133.544879259308,133.084773658949,133.928764049792,135.538652788605,141.399028509356,145.519477935617,149.387138624789,154.560784914916,159.877064220183,166.79445052939,173.701956704988,..
Curacao,CUW,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.84233544719,78.2199868795101,78.5261316422479,79.8090239813397,80.9096872949923,84.2408338800204,86.8649318463445,89.4671623296158,95.6192142284423,97.2957212624827,100,102.332531525621,105.590786500474,106.997594576864,108.601210000729,108.083679568482,108.032655441359,109.745608280487,..
Curacao,CUW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,101.789998481473,102.207337671651,103.863097587034,105.296408073503,109.613561145507,113.044466505917,116.43580003317,124.469869495784,126.710326731041,130.232875533125,133.271206710986,137.514561829217,139.346669998639,141.435057792506,140.751927632794,140.81836034324,143.051036387179,..
Cyprus,CYP,Consumer price index (2010 = 100),FP.CPI.TOTL,13.9418827588349,13.8560865572421,13.8703859241741,14.1420738958849,14.0991757949454,14.1277745288097,14.1992713634704,14.2993669321383,14.8379764198441,15.191885751343,15.5565196081483,16.2011827340531,16.9840730735759,18.3103393565198,21.272341919729,22.2592692110302,23.1172281956095,24.8109027836665,26.6559118036861,29.1785495402102,33.1227776498734,36.6817186229431,39.0413792159853,41.0128573021411,43.4703276606982,45.658821164212,46.2151142056075,47.5052861438475,49.1343689195952,50.9845139916262,53.2798646638381,55.9626520434737,59.6059435466822,62.4993153896776,65.4359015417438,67.1475855539262,69.1478616761135,71.6408802649534,73.2368294034158,74.4305897226915,77.5132499336638,79.0426188463159,81.2567251572104,84.6199941426954,86.5545908917405,88.7705280512934,90.814646356501,92.9693617312686,97.3101090576152,97.627609223749,100,103.289753748982,105.757090221733,105.334741163527,103.907467160884,101.728529974231,100.011463554385,100.543291009901,101.98658109983
Cyprus,CYP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.762681784182,17.0282272162694,18.5432091345133,20.5965068901089,23.3022092360782,26.600250941434,29.8957167442988,32.9907008265663,34.6549510745577,37.4903913550041,39.6152375006989,41.2595348588035,42.8529156726751,44.2215060940462,46.3227988237444,48.8395743647074,50.7384600247615,53.8037643560032,56.388030710226,59.3602338523923,67.3662710664361,69.1454285335485,70.6921267646776,72.0816754543205,73.7409780290143,75.7639877604638,78.5372004523654,78.7700323382491,83.0139087972723,85.2629493299662,86.9848768493143,89.6694228771071,93.3801525089319,97.7841093838106,98.048587621645,100,101.824860649304,103.560370612237,102.32527050032,100.652843889034,99.4783363267612,98.8911369576623,100.591769867558,102.171738080453
Czech Republic,CZE,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8879009138147,38.7557480738219,46.8219933703637,51.5226545421967,56.1548109657767,61.073284357642,66.3232395628023,73.418742160903,74.9865615481096,77.8175954130084,81.4459774234008,82.9958788747536,83.0944275219495,85.3879233112345,86.9736606342949,89.177566744311,91.7219136355492,97.5542017559577,98.548647195843,100,101.917219136355,105.267873141014,106.781938720659,107.149256405662,107.480738218957,108.215373588963,110.867228095323,113.250313563877
Czech Republic,CZE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.32320160956,35.8501969861923,40.2802999808488,48.7427088171749,54.758517659871,59.7455766459863,65.7041743572103,71.2001878582092,78.2791411132442,80.6260552786223,82.0501564695639,86.0613475223647,88.3983080124157,89.4202537026408,92.8829577507507,92.951375296618,93.5935987142863,96.886359043347,98.8765406011047,101.446062508534,100,100.020952612382,101.481233188682,102.934340842684,105.48708857045,106.716960995849,108.067476131838,109.625771705493,111.971060204763
Denmark,DNK,Consumer price index (2010 = 100),FP.CPI.TOTL,8.24570210386688,8.53031311476557,9.1596642232681,9.71886473057789,10.0194481758535,10.5655081013624,11.3119569904634,12.2404258548344,13.2202972948844,13.6814105883403,14.572732791715,15.4281332023926,16.4405829836622,17.9701133827337,20.7150852602446,22.7048959914293,24.7506731541827,27.4540005356665,30.258057316311,33.1661744487099,37.2473796982412,41.6304231765021,45.8437657352022,49.0107579680386,52.093916614588,54.5312614945094,56.5370216944916,58.8098062672976,61.4769092045353,64.4110320507098,66.1125158467994,67.6960119632176,69.1149504508526,69.9843174716543,71.3784153200607,72.8656619944648,74.415003124721,76.0388626015534,77.4422747968931,79.376624408535,81.6811516828855,83.5907508258191,85.6173555932506,87.3939826801178,88.4028211766806,90.0098205517365,91.7418087670744,93.295241496295,96.482456923489,97.741273100616,100,102.758682260512,105.222747968931,106.053030979377,106.65119185787,107.133291670387,107.401124899563,108.633157753772,109.517007410053
Denmark,DNK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.95144767769358,8.29388674165336,8.84426116113381,9.35488323518328,9.78623982199229,10.5139905895458,11.2323756846852,11.9343995703395,12.7697071925317,13.6602473542148,15.1268643406137,16.2531219396964,17.8136861152794,19.7055378597966,22.3197037818414,25.3007106965653,27.6739242066345,30.1302233768957,32.8283007591761,35.1488664351241,38.2456906956043,42.3355939594125,46.6303542315103,50.0744439277862,53.0584985355647,55.335255196991,56.616552344362,59.3084992574818,61.6480285318011,64.7090183330695,66.3930158114269,68.1587253479302,69.2873346474957,69.6891681728385,70.7801388116921,71.6878494537386,73.1317862179199,74.6045622129415,75.5238485202971,76.7962376356437,79.1139131072485,81.1062889150532,83.0103907860868,84.2404381965552,86.0059404594861,88.5055963892031,90.3431542609923,92.5405359953039,96.3668323536901,96.8766348684174,100,100.638645461312,103.028994883895,103.94407196073,105.016909441723,105.471654527807,106.23005546156,107.730541460391,108.184280547612
Djibouti,DJI,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.3856856499113,92.3197710456843,97.5980319580977,95.2452222590989,96.1041845301619,97.9154745364093,100,118.147633450986,122.978827761477,..,..,..,..,..,..,..,..,..,..,..,..,70.0722694952796,71.2961883669429,71.7507868049893,73.1728639701599,75.4575125305984,77.8004429420683,80.5105490150371,84.5086839958037,94.6147569646812,96.2000233127406,100,105.06871394778,108.98904779208,111.938326769089,113.440387934233,112.479105732701,115.55924715987,116.215753245397,116.387718683166
Djibouti,DJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100.840368904401,103.228585610275,102.532778004213,102.992991375484,103.596381859793
Dominica,DMA,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,7.97751237771216,..,8.37572320385306,8.45549832763688,8.90955174044834,9.28515961491895,10.4359157754039,10.81551240603,11.214388024929,12.5712299218449,16.8927252542082,20.2548486227868,22.4631327376245,24.5979514318119,26.4950878827194,..,41.4993196766848,47.0049047301155,49.0705794989853,51.1060038005284,52.2395320262071,54.1932800659685,55.6967282920979,57.9382879209948,59.6327462408144,63.3410213855152,65.3621847524616,68.994401579313,72.7696549029719,73.9114297392513,73.9226175166346,74.8965756921653,76.1527144750292,78.0080208910849,78.7874360487846,79.716716424426,80.3998462791618,81.4481750786713,81.5866820417413,82.7724367743652,84.7540998118498,86.1795796935804,88.077591281808,91.2767643068643,97.0818951688037,97.0879759623044,100,101.131231365265,102.503351067868,102.45577757453,103.274655758634,102.462454556051,102.699487400053,103.060044402197,..
Dominica,DMA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6264218806852,29.9998636326249,35.3874702025087,41.3006719225113,42.0267223006358,44.0082287760007,47.2910114867716,50.2126069362635,54.1965799056945,57.2540685554944,60.5140408164653,63.2364824024917,68.5530338476775,70.7516942293109,76.1661157714352,79.5065555193922,81.6374294211456,87.8744978370971,88.5634145452612,91.4546035664844,92.7761319693171,95.1326338851895,97.5451915273972,95.8065392454003,97.8032866584631,98.5766748683593,95.5017656114484,99.1230829249019,97.6873022827505,100,101.525168937218,103.056713228977,111.30521542837,111.63545814688,113.517230377901,111.290821988535,115.653230881192,115.549564547128,122.48968271102,127.128308365315,121.292905070016,122.330946775592
Dominican Republic,DOM,Consumer price index (2010 = 100),FP.CPI.TOTL,0.454580670966124,0.4368520247939,0.476855123838919,0.51776738422587,0.528677320329057,0.518676545567802,0.5200402875807,0.52648018042128,0.526669589033425,0.531707858138149,0.552001374722428,0.571763183448121,0.621167705266346,0.714836906274577,0.808771961213642,0.926057852921286,0.997971340734471,1.12624586151207,1.1654150070598,1.2723279088042,1.48548272978422,1.59711139295278,1.71923041209371,1.81599941555477,2.18195377217247,3.17116816481464,3.41341283411136,3.87595497882783,5.5760973727607,7.84322236520789,11.8011068228295,17.3569684801349,18.0962063480228,19.0463184924915,20.6196906729848,23.2045667356814,24.4574494804505,26.4865782970946,27.7663211855628,29.5629526232083,31.8464351894634,34.6753758383713,36.4865982189322,46.5020646184225,70.4324269115351,73.3836882985501,78.9408920902498,83.7906783329361,92.7098785547184,94.04689529053,100,108.459362885748,112.466447689038,117.899646631681,121.435035261445,122.451138482639,124.427703215357,128.508380599882,133.088977345129
Dominican Republic,DOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.50447084918254,0.502362461727019,0.540743902919157,0.579625569413103,0.591833967239924,0.585579114681796,0.571767001314338,0.581980518379913,0.605449045077937,0.622586182860361,0.635733374665145,0.64326197992291,0.694899077824177,0.726213987305924,0.854820510582481,0.999685137935373,1.02834862453454,1.13711043447705,1.14902802117484,1.27669404403694,1.45395540833291,1.55925404704805,1.67638560460837,1.7869666753214,2.21913188660765,3.07055263397316,3.35879373327948,3.84323083218001,5.5164148684651,6.81877479699714,10.25947831066,20.8227850427365,21.9822581123158,23.0778017722376,25.4169390662132,27.8702801346547,28.8930460730574,31.6238240170617,33.6808592937064,34.9722354430887,37.4929512186947,39.7578024835995,42.5093083352634,56.7335778295682,82.3580414920294,87.1193672832795,92.9051777091256,100,110.391687513919,114.253350539809,120.472632636412,130.183636606288,136.820634742368,143.241379680192,146.173024289341,147.109705484191,148.392345974505,153.842252946876,160.244092936298
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,0.0117589731288912,0.0122276411732524,0.0125786827280185,0.0133257947281802,0.0138633845437814,0.0142888616115412,0.0150681371049164,0.015643459397315,0.0163188901808819,0.017351334378559,0.0182414556611443,0.0197708239353092,0.0213291392430544,0.0241044360876121,0.0297259170212526,0.0342927053980001,0.0379522150190193,0.042891337223534,0.0478882091645326,0.0528045354203656,0.0596949908280014,0.0694774922526837,0.0807731218170237,0.119894674437489,0.157338067914436,0.201366319350004,0.247741438014504,0.320835065071611,0.507613325878241,0.891613619622713,1.32421663921925,1.97048504687649,3.0412630948576,4.40983148754352,5.6200007607056,6.90620161123913,8.58945625471241,11.2215216241334,15.272315107423,23.2509315575449,45.5937081631531,62.7725150731649,70.6090475130742,76.2079283911764,78.2976879750543,80.1829160470281,82.827948757383,84.7132659206023,91.829261531734,96.5676223093752,100,104.474532657958,109.804532676033,112.793165848571,116.841560903266,121.476252276892,123.575683382786,124.09140868848,123.813315813595
Ecuador,ECU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,20.875082231853,18.5119304535215,16.6618915701033,19.6086179794376,22.457315121832,23.1298170072845,23.6195108465737,23.7312754101254,23.5472997785264,27.1142924509183,23.3355414484855,21.1235723997802,23.2675401791152,24.9422176990109,38.0317835222719,40.1523707133494,43.9643217908576,52.4761301827451,53.6777796415916,61.5224977862164,74.833316034206,86.4260786722163,78.4902857322531,67.7804233950549,65.1225124293778,63.5334321893772,54.8354356899273,50.0641967617908,44.249840477616,46.6251623624832,49.3357764173275,52.7346761180974,55.0039702197629,56.4570490932184,64.9305291436199,68.3215605896208,69.3396576140965,74.1977140132887,71.3910524921529,52.6152108039664,48.5564396017654,62.3534110289155,69.8889742629421,77.2923816564998,80.5864546815698,86.8179818001169,93.7642110184404,100,113.847318899427,114.593630834947,123.148137016917,130.12159330682,136.608484020484,140.836583556647,145.104922216934,141.490328484162,144.180974753378,146.987310714795,150.693419713535
"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1.20872070863002,1.21710447711338,1.18055389751081,1.1893684525188,1.23291102876457,1.4158627513308,1.54380634865603,1.55464228658054,1.52859022194483,1.58071240136806,1.64019300612286,1.6917019834377,1.72726770586276,1.81556880983419,1.99756719633179,2.19072586125566,2.41675215932171,2.72445697854963,3.02627505751449,3.32600824930488,4.01845738799857,4.43305305816039,5.09016490527709,5.90865700249978,6.91527745758085,7.75249323023021,9.60257068310286,11.4936619011958,13.5238432796011,16.3992648629815,19.1471871327422,22.9284779653364,26.0553317615891,29.2053672512273,31.5868404447804,36.5593136759471,39.186869460822,40.9994995628414,42.5872361233875,43.898709687758,45.0768656084691,46.1000010132971,47.361868012585,49.496835104023,55.0754349700109,57.7572765309499,62.1725468094228,67.9663872091587,80.4156759553908,89.8753703283582,100,110.053916904535,117.887725975262,128.994608309546,142.080558198541,156.803044719315,178.457025055503,231.105296542975,..
"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.744640403130299,0.756628900921545,0.759625354683825,0.766578745701603,0.773188916988332,0.815440271312692,0.837874644659729,0.86160336598105,0.877124557433463,0.884196902249552,0.994864522286115,1.00806368539134,1.04232871380753,1.11896713160301,1.22442955904317,1.34275695315814,1.49762085874005,1.68239607931828,1.84302489230874,2.27613326568454,2.55907635377432,2.50282183184242,3.12179116935346,3.51862902986449,3.80882629156638,4.24973761375489,4.79689862607971,5.39504178596319,6.118924449337,7.28992779354568,8.58338342689268,9.96747728021735,11.7965871755024,12.7909339409507,13.8716235214747,15.4529527441709,16.5512972358425,18.1859492692839,18.6183532181796,18.7895369524599,19.5306727616308,19.8954471067686,20.5252532153646,21.9163509396796,24.4739690059372,25.9944704997033,27.9076577396671,31.4228336994935,35.2576714420454,39.2014331836392,43.1634689683616,48.1976141462978,57.5878962536024,62.6053422487008,69.6469560641455,76.5635184714279,81.3454179185183,100,121.42622591944
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1.92776993409628,1.8760580768495,1.87786197885099,1.90732571146684,1.94084822357288,1.94971740839437,1.92656733276046,1.95482846404949,2.00443576896344,2.00052731464569,2.05689925204381,2.06606908719513,2.09778769731022,2.23187774575848,2.60904358828785,3.10707086462097,3.32564365659299,3.71874396676538,4.21241181327244,4.80450945973267,5.6389070924803,6.47330472522793,7.23255131290689,8.19551617471809,9.13858811281249,11.1790863414133,14.7491293696615,18.4164266915317,22.0557265652243,25.9450510187606,32.1716466514274,36.8052243223764,40.9327393509497,48.5080338476723,53.6430005217866,59.0232091836481,64.8009441492231,67.7105948513116,69.4352241765492,69.7926955485204,71.3778883660865,74.0551448887225,75.4366621571423,77.0362142898618,80.4658233511807,84.2404338528895,87.6413242839019,91.6536192390676,97.8016733849086,98.8344104457927,100,105.128923766816,106.947375362701,107.75768266948,108.987569242944,108.19045106832,108.843974500215,109.945860865915,111.144633577092
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,10.5392820043759,10.4154119935097,10.3744265531128,10.3946392423847,10.4388609736298,10.9438420773052,11.0320995148613,11.076262834368,12.0555557370414,13.218814151069,14.525887766055,17.0874135207683,20.2181061771395,20.4122026410841,23.5888327351176,27.5875795867158,29.6283662475344,31.2727061560323,31.770884008417,32.7406460221937,33.7724491328756,33.4539948307447,34.2463633313977,35.5841941251487,36.7788647225929,38.6571878375178,41.5255941992748,42.9473094427894,46.6374884602175,51.2110016030263,56.8073930988133,60.5425612788375,62.5930446936934,65.239584678365,65.8891131860318,68.0466659449499,70.3030810334706,71.3595216964396,73.4780981638432,75.4739593490609,78.6949795092171,82.0999244967815,85.6976143610026,88.7225821156566,88.6695240584906,90.6257368776822,95.9824538158692,98.4286331013394,98.9989794416236,100.000044260596,101.31258056122,101.853072380936,102.744952083485,104.740315310879
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8710181288273,31.1904099229299,27.0812378678958,27.7646760475273,29.476688687504,29.7295608139677,28.7112379263168,27.4827577984293,28.9811960072712,38.2091035088547,45.8021827479985,47.8819351542961,49.3262963171747,53.2406884910137,53.4388855631069,56.0051752162291,60.9478499339941,65.5753023354285,70.3777384508461,73.3474593441042,77.4781194458834,80.8994755998429,83.1676851961002,88.616638076126,92.7737027694463,100,104.805389221557,108.637724550898,111.841317365269,116.661676646707,118.617662311179,120.292471529847,121.187874251497,122.472555526802
Equatorial Guinea,GNQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.380426676344,9.59079730463806,13.4672063956134,16.8003095301852,21.1074337440958,32.2468368571976,31.3041296952303,31.7793798057487,33.0432408161008,31.4585328037222,34.7152858566357,35.9484118793937,30.4038365022137,29.5850260933692,36.8411521758725,39.6708599521787,39.9966356108473,34.7382084652863,23.7727751157456,33.0816294071566,54.4970295801088,47.9729027326629,47.2135443224009,47.5136439506185,55.5542655500287,88.514083907425,100,103.037653859356,123.48036450002,97.7591193863809,122.107527870652,142.92088612743,149.859383642668,148.251881361829,146.363385672317,116.808592573502,109.466679468023,123.334572421664,131.477728390061
Eritrea,ERI,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.8853445391801,52.1538499777644,57.5946165493151,63.2446716881269,68.9840213409517,71.6724331441465,78.2011992584371,80.0143420347927,100,115.077269936283,133.660715433392,162.896112074671,203.293184330462,218.791625236173,243.720751218371,261.483627531147,303.520311073521,393.072482808282,438.565738424941,497.074138358542,..,..,..,..,..,..,..
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6377785728356,22.0898943326304,32.6167651348571,42.0027656459522,51.6845473436372,57.153743570204,61.8451133549247,63.8835968755954,66.4507525242903,70.2705277195656,72.7805296246904,73.7521432653839,76.0001905124786,79.1007811011621,82.6109735187655,88.0643932177558,97.1899409411317,97.1137359497047,100,104.981901314536,109.111259287483,112.145170508668,112.026100209564,111.474566584111,111.640312440465,115.455324823776,119.422747189941
Estonia,EST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0815605380457,26.6510280832956,35.0350357390959,43.6739441777424,48.115573458254,51.9134470915987,55.7787368803444,57.8763125283589,61.5375486474749,64.6439316394171,67.4193503012195,70.7009231880012,74.9936746140496,81.6515418413726,91.0500091406459,97.8722110994999,98.293734739171,100,105.260896423585,108.586879821701,112.447950450263,115.807907392225,116.99531438271,118.692660529115,123.283634539618,128.957924169276
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,1.5581335887572,1.60764361087921,1.63696772866907,1.6934337043028,1.74771742002739,1.78004214520767,1.82136869260149,1.8644683261802,2.07969371160859,2.48082036466192,2.77965358358976,2.96119033137046,3.57726958735979,3.88196762984206,4.52068783259099,5.36533203530111,6.44139211801933,7.13754050449383,7.9631772427267,8.99359060989556,10.8339160905682,12.322179305373,13.9704708228449,16.8196871953554,18.0889285053743,20.4571834673623,22.2848909537894,23.9692488334379,26.851173219716,30.5483984945473,34.3023663220618,36.5063665262829,39.1075645992861,42.2791746492625,44.8534946709947,50.3294496499372,53.3200808213556,59.7290028244155,64.0832471303154,66.2911297197199,69.4558709343716,73.1402544735956,79.0471259920874,89.0524844930227,95.6853221296671,100,106.107427145902,115.59301644922,122.09040253117,129.025418114756,135.415216341985,146.041620206143,155.127594097827,162.59689830358
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,1.96470111524382,2.10468300810698,2.30730641919033,2.88945543896832,3.18674993381638,3.32103103184169,3.77170418820059,4.16570112940918,4.60559743974807,5.23139245054121,5.66086559034985,5.85958147614684,6.74904751942268,7.06874459804298,7.85089882890526,8.32096136851891,9.47895435689982,9.58446620506981,11.8974480060991,12.241490941987,15.9610566265971,17.3620783510081,19.3045911061685,22.6616130697322,25.1476887304991,29.3346231522134,31.5882160131825,35.1718489517679,37.7764221418281,39.8050383165796,49.8928059778354,54.3545297028202,59.2001970301206,62.755462303762,65.1849068882998,69.4589659311492,72.2659152314496,75.8895434947407,83.8014655950725,91.9888053461129,94.929848855608,100,108.048761274256,112.887668714919,119.47970638018,128.506276296269,136.29025682681,140.844041172123,147.463711379521
Ethiopia,ETH,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,4.69790203401635,4.63392282341809,4.67139636104653,4.67992692246027,4.7466480991958,5.22710150436074,5.25513049185597,4.9355391018605,5.37547234032483,5.83734130813998,6.21969325707011,7.99465935630352,9.32634092509598,10.660764460047,12.3699233712523,12.9244098629424,13.7174474112206,14.5254134419798,14.4273119857632,15.6416983351498,18.6237388739894,16.7969800804951,16.3890364473331,17.549497462091,18.9213945346706,19.8963158387465,27.0037968083683,29.8466063984725,30.9040913504875,33.250909727143,36.5833735422195,33.4795491518932,34.2814545208008,34.5882055565684,37.3350101368159,37.5823389390627,34.4863642850551,34.7191779720784,39.4666940620304,40.7798971892674,44.8456412087525,50.3614202259554,59.0439309386504,85.2338619143604,92.4647993652398,100,133.249959882334,165.395651843855,178.759163488072,191.99126261185,211.403014849892,226.758762314343,249.09053267292,..
Ethiopia,ETH,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.25909862941226,6.52639540851903,6.70279593511906,6.51954283853366,8.59195967651591,8.13889228621509,7.64083342415735,7.87811978987998,8.31809165907053,8.59020759747722,10.229587733194,11.8184704327412,13.3994111643411,13.7921588567552,15.5446414663651,15.5818145987397,15.6140152854019,15.5905713357942,15.9371065451932,17.4455088893258,16.4414613509098,15.8460446444254,17.8692641904089,18.5681958811552,20.4019002770929,22.7587991638672,26.6779962627009,34.7645432745248,43.1589342675923,43.7823962845097,52.5659659349955,70.1973294708744,73.6383880300425,81.7251999043101,90.581386153143,99.9999712390324,106.722086982938,120.081415565389
Faroe Islands,FRO,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,8.31461255887538,8.65752202765294,9.44866315918969,11.5253379750502,12.8029583639406,14.6591913784442,16.5743972851055,18.4692547177956,19.7632669329407,20.9704213101153,22.6075314057021,25.8840125387298,28.7780177257755,30.8015604150986,32.8665536995863,34.6055945769769,36.1354983607726,36.7855190572135,38.8689680003783,43.4393083121192,46.1279208934004,49.9064301761636,53.149023401292,55.7443022871424,58.6466791386036,59.1256270182357,60.4060795127617,62.2485626823663,64.3451814615715,68.0203733542569,69.359472527922,70.1169921334619,73.1128599927926,73.6700034446092,76.7440668761243,78.9139940042526,80.7809132901648,82.7930336728506,86.7701679409685,93.4794790497901,96.4423389506479,100,107.282402042973,110.9501156255,114.174245443683,114.777220359967,116.356705215774,120.853625901409,124.903536578531,129.999450675572
Fiji,FJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.0438109772283,5.07452671338526,5.14569821032035,5.09582252779054,5.25586919971794,5.67375992478632,5.81463238867228,5.60540926621297,5.7898908426867,6.16589977665147,6.58711013619709,6.80838833410129,7.81094883895526,9.06050156681357,11.7465518282399,14.6031544917774,15.7584753508742,15.7534279479814,16.4516017006496,17.7909842280435,20.8709068410297,21.0750683561442,23.6269574152482,25.2398162112578,25.9989027498569,28.1369160789061,28.9932547097076,31.1213626108427,33.40194092288,34.3533272314909,36.6479472013014,38.8443065570192,41.2779536477649,44.2651307767572,44.6376708579727,45.154086011971,46.4617442510068,48.0649592713103,51.6638609815117,55.1827353961946,52.6076189849631,54.3757956790994,56.1805366682073,60.604097732499,61.9610918006706,66.1854365015792,68.6509148253549,70.67958751887,71.6379932812845,72.6342591225134,75.70653237524,82.816390671878,85.7783306917427,88.8846176295027,100,102.371604271859,104.789355657294,105.162589290278,105.162589290279
